predicted_class,predicted_proba
0,0.44727690651147417
0,0.35159037370497886
0,0.4649362492050526
0,0.17026255384466657
0,0.10435925333355858
1,0.5766951335709419
1,0.6121902383070601
1,0.6378750559918005
0,0.3617994208809921
0,0.337118643556435
1,0.5017634422079853
1,0.749905907103052
0,0.38211425064306515
0,0.25336139617723047
0,0.4539352478508015
0,0.37228880545453147
0,0.4617712628720118
0,0.42607867561933227
0,0.24689818951956208
0,0.49863464152892717
0,0.2579640483620196
0,0.44828965947382154
0,0.24696983401238584
1,0.5930702264093978
1,0.5466534881115223
1,0.9468598750457147
1,0.5596073500422967
1,0.7227320833271973
0,0.29396231235571446
0,0.48876603142039693
0,0.47496185512682054
1,0.6836486874951552
0,0.18203808974372537
0,0.4461127180185248
1,0.6508899131821945
1,0.5469026299315447
1,0.7136398998811027
1,0.5734455603514791
0,0.4141892622257542
0,0.2182350487398443
1,0.6117849337418615
1,0.599743938846026
0,0.4651594572039627
0,0.12846967283598457
1,0.5228338784866762
1,0.5176158152027683
0,0.4892293768318452
1,0.5124853410065543
0,0.3684952047565634
0,0.14577540357790764
1,0.5071218675230033
1,0.6402403145590766
1,0.5166631334216412
0,0.24939506810380777
0,0.37801242855619566
1,0.6733353731380719
1,0.7118559898019909
0,0.4979210390096562
0,0.2549497479576351
0,0.48914055388348054
0,0.3923736901272901
0,0.4251291042300918
0,0.4278250591863135
0,0.08805988517669651
0,0.44619565739442346
1,0.5316220863364469
1,0.5821402858969528
0,0.43701238312633806
0,0.4599346324540395
0,0.39603921315058205
1,0.7113503211120055
0,0.27922502329324245
0,0.474413040459595
0,0.3580666101276587
0,0.38750170713484494
1,0.619178740520557
1,0.6227586353316381
0,0.4931369794104107
1,0.6240538669765812
0,0.42588792470688946
0,0.39029927224324834
0,0.4501952369526125
0,0.47757630473992246
0,0.42453215091009233
1,0.5144276249118757
0,0.22156438317329552
0,0.4341804542774806
1,0.5187515013725243
1,0.551372347292752
0,0.3234680581122019
1,0.6845023634895107
1,0.508329518153754
0,0.39578163983339104
0,0.4955193611563405
0,0.37522529365174856
0,0.4578545538451746
1,0.6223525579159632
0,0.44460548531688293
0,0.031330995447959746
0,0.37837678665659275
0,0.36639129294466405
0,0.39913921739164576
0,0.47426280279944044
1,0.5730943298564749
1,0.5045060277547875
0,0.2918662863315624
0,0.4339139210072377
0,0.29072157489099726
1,0.6456673996117503
1,0.6539115546952166
0,0.4766053592492513
0,0.373493513859621
1,0.640333723359809
0,0.4982126622043253
1,0.6100070506723592
0,0.34826437753518164
0,0.3342263871388453
1,0.5017765705738746
1,0.6771765474149158
1,0.6090615524171032
0,0.49166946886524615
0,0.28577321893390734
0,0.2985487859396266
0,0.37421767400683564
1,0.6001671187802983
1,0.5625362816169263
0,0.48104164010017975
0,0.4402482330236026
1,0.5430094083382734
0,0.33033430269407704
0,0.24944183189481833
0,0.30381696470765
0,0.35371021543068004
0,0.3073064593521921
1,0.5984154997529288
0,0.15455989347002583
0,0.30351654907089765
0,0.4472994686912958
1,0.5343747457537128
0,0.2883176419041608
0,0.28592988894195803
1,0.5397648018327821
0,0.3462396787380595
0,0.3679451376804077
0,0.32739275825869235
1,0.5161400579736033
0,0.39481924988254397
0,0.47430641817700975
0,0.4961374221872778
0,0.38248636728705604
1,0.512163763060787
0,0.31188345775702436
0,0.4382950375236491
0,0.24060037910379162
1,0.5600855654411707
0,0.2796311050285047
1,0.6622868211348307
0,0.4022942445270946
0,0.4697713712949343
0,0.39797201762707174
0,0.3445507465314622
0,0.47165411281904723
0,0.35614631836679095
1,0.5827402436580943
1,0.5941864104051523
1,0.5822752759531094
0,0.495153138803515
1,0.567742610460343
0,0.3761021910583623
1,0.8004877518548301
0,0.0703407369991196
0,0.44254063561183166
0,0.44476480726212364
0,0.3247391769195714
1,0.6321611644618133
0,0.3542179505764195
0,0.39083704115922097
0,0.48950483273679846
1,0.5933259661064918
0,0.4544038280303565
0,0.4750087439074248
1,0.5207543587656244
0,0.3868010653524547
0,0.4358682015215696
0,0.3832542644551464
0,0.48459822767287225
0,0.34602354460379287
0,0.3672049969166849
0,0.36718284573599336
0,0.36511298565145955
1,0.5517907849176177
1,0.5060877026657287
0,0.4575203080213002
0,0.2986112739719509
0,0.26394513048718926
0,0.3945420648536562
0,0.11506263663664935
1,0.5106404302304594
1,0.7067376624171834
0,0.35292973726050864
0,0.4538419648815779
1,0.6167563860740402
0,0.42337773471168244
1,0.5385042649065356
1,0.794429748152037
0,0.4178746160648735
0,0.32586508636170164
0,0.3541679441971353
0,0.261965561539062
1,0.5167311366730845
0,0.1373742962453078
0,0.3762817868545082
0,0.31744773859900155
1,0.6429501320158263
0,0.14856409229631418
0,0.3294458123003075
0,0.3750165920291884
0,0.19553165201264328
1,0.5213110290900341
1,0.5168954476699963
0,0.46785132582409233
0,0.33102890713307953
1,0.6211415087735118
0,0.392888949409805
0,0.045938821427700005
0,0.24549084699100596
0,0.34189354188446913
1,0.7036771814418528
0,0.3768048420153934
1,0.5264185037503701
0,0.3443884661811214
1,0.6710436414667693
1,0.5454367112379392
1,0.5070934452044289
1,0.65562985272857
0,0.42529273960062275
0,0.44823489300345026
0,0.14465931227386233
0,0.38827289197291887
1,0.6320902396607705
1,0.501612835460557
0,0.464828991808305
0,0.48168204776996965
0,0.3993939379011665
1,0.6527173504864529
0,0.4833666899902741
1,0.5682552745738643
0,0.45543920443853675
0,0.4492382921282965
0,0.3458486043205457
0,0.43943317870856496
1,0.5322051755971144
0,0.288586223002395
1,0.60477715207217
0,0.4140549193514803
1,0.5971491048030505
0,0.3318104597031649
1,0.6536725207236003
1,0.6791897290434211
1,0.6399729564249174
0,0.3019211946602232
0,0.4473774751260504
0,0.4935309097879299
1,0.5125829202795925
0,0.29033465845211714
0,0.36005397777120074
1,0.5768239801874121
0,0.491183056142786
1,0.564958539875575
1,0.5181983014028573
1,0.5727733279611231
0,0.4135373944767985
0,0.48842930309542215
0,0.4941429983889137
0,0.32428642654895845
0,0.3097573006014394
1,0.5544469194195244
0,0.4844467600285848
0,0.48560413620576154
1,0.6222133193207595
0,0.4993679337363879
1,0.5160926335027423
0,0.4873199359354588
0,0.38062551843233866
0,0.27455782630811365
0,0.38699650798390145
0,0.34465405623959205
1,0.5734728509649665
0,0.3941562895432746
0,0.27347009138089984
0,0.32615104645259113
0,0.33842264376166337
1,0.5170907174114587
0,0.33193953115745395
0,0.49904927150605194
0,0.2523843305609287
0,0.47500155841663994
1,0.6779710042665689
0,0.29645981280446404
0,0.36314178230278593
0,0.4955588488440867
1,0.5190508996585768
0,0.3379794110854335
1,0.5684364647902892
0,0.33687511488557403
0,0.44458284558156214
0,0.3279463050147097
1,0.6029884070587378
1,0.5195475735009337
0,0.35567468641477673
0,0.12472670362095913
1,0.5145864776402094
1,0.7267105876538985
1,0.6298868874447299
1,0.5765180584125545
0,0.23147433771046144
0,0.3391052996640451
1,0.5280617276928814
0,0.37178535115027056
0,0.4978251237074423
1,0.6414662157145667
0,0.45831525321657246
1,0.5833496558454065
0,0.40559859284143984
0,0.36044557425739254
0,0.1371810235311204
1,0.8117390627526225
1,0.5370389768753823
0,0.4473656643112238
0,0.3344035095937522
0,0.4485936274333462
0,0.40871344463120957
0,0.4675509596692733
0,0.27203578223678154
1,0.6488246488248113
0,0.17202960071765458
1,0.5003356188586502
0,0.47882410850951534
1,0.7052305423085846
0,0.3904924938141288
1,0.5252072711919364
1,0.7415875662824283
0,0.30544656233173684
1,0.6033139235385632
0,0.45863190148922817
0,0.4763602684104429
1,0.5078152502288528
1,0.59996292958985
0,0.39733444616852537
0,0.48875737875746567
0,0.34256618641866793
1,0.7633613363607527
0,0.3688819264971597
0,0.4181126270444194
0,0.32348713458584766
0,0.4765388661399137
0,0.48203910744699
1,0.522062763368363
0,0.3018011774690469
1,0.5163177363222414
0,0.3695226118117798
0,0.3197418755418633
1,0.6359615625789304
0,0.4442967650419923
0,0.3604052969877568
0,0.3333514720825331
0,0.42523658447672646
0,0.3636716279104288
1,0.749473179702071
0,0.36271019963998913
0,0.39079283524880476
1,0.7418438464119625
0,0.48078155910979453
0,0.29831725931024333
1,0.5255146298549199
1,0.5756140564465231
0,0.25811239497109406
0,0.32819862867933947
0,0.22577499127491893
1,0.8738658755295362
0,0.27990984317684553
0,0.23247839361636927
1,0.7080191562076772
1,0.7405267387808028
0,0.2920507297842701
1,0.5399290710537393
1,0.5502667204037655
0,0.37546774275712885
0,0.427830946416777
1,0.5782608742408412
1,0.655826558098027
0,0.32115351727500613
0,0.25895071325381325
0,0.29280900810917104
0,0.47295505966814994
1,0.6753711462529889
1,0.5692290503237051
0,0.206208124615422
0,0.4161495288753491
1,0.5055662737157268
0,0.43989749794697564
0,0.3146802988877537
1,0.8437411241432298
0,0.4384038959155158
0,0.3961750458803615
1,0.515824272450933
0,0.30344137328426024
0,0.2765545979552379
0,0.4445997280282041
1,0.5305386922856434
1,0.6197955574347875
0,0.4236383849296557
1,0.5779678298863469
0,0.30117094673684336
0,0.39848025978935536
0,0.4436302431907037
0,0.34858685427764907
1,0.5035498338999079
0,0.4648706416799252
0,0.37329647930490434
0,0.41048142817797173
0,0.3151040735817089
1,0.6049673434061086
0,0.4892889872946324
0,0.16249417708845956
1,0.5905149783740977
1,0.6133425654922441
1,0.5699315255821561
1,0.5529279669540884
0,0.34883096564426985
0,0.19539069662095554
1,0.5527752465001399
1,0.6631039850503805
0,0.34769914249540307
1,0.7788221007112464
1,0.6539693700329627
1,0.9412783594560655
0,0.4015662566287617
1,0.5255075381947115
0,0.45223980643175604
0,0.472637073228415
1,0.5703382334395388
0,0.46648833343990403
0,0.2739151846685487
0,0.39069163131466944
0,0.421731997739489
0,0.3274274381104334
0,0.35477822664231434
0,0.3992927258444426
0,0.4999256610615879
0,0.48834145547742175
0,0.40338412764674036
1,0.5847476599928563
1,0.6151382529686911
1,0.6734366224925309
0,0.3439067777558031
0,0.3714397271505068
0,0.329568805815102
0,0.3559458326427745
0,0.282091244932635
1,0.6409744733937552
0,0.2845780243459393
0,0.46841769899754665
1,0.8580304672380098
0,0.40528018084475254
0,0.47439898721714524
0,0.2826814881309971
0,0.39519315462741894
1,0.5261996512074893
1,0.5901713102516637
0,0.36736741794012445
0,0.044878874793497316
0,0.4427939130753369
1,0.564397061483073
1,0.5789112894982851
0,0.27847581829453244
1,0.8227447010510052
0,0.48703345934005765
0,0.357617235821367
1,0.7450152740562096
0,0.40271386367637924
1,0.567658183828218
0,0.3187472558918865
1,0.5513407832236853
0,0.2720211349971178
0,0.4658420150691275
0,0.4342623512804399
1,0.7572818968845474
1,0.7174725004586913
0,0.3649592196254891
0,0.3759922759624041
0,0.34861562786784944
0,0.3924728703306004
1,0.5656211739720245
0,0.3377999635231685
0,0.4206639548796287
0,0.2954944315520079
0,0.41065817127879556
0,0.3503151479520832
0,0.28441751949517613
0,0.29075056708393454
0,0.37770615854761985
1,0.5107581017818186
0,0.37822573869089376
0,0.48840804516138764
0,0.4665272810690527
0,0.3184305037815123
1,0.5529592100777745
0,0.3872863904695737
0,0.16414175672336404
1,0.5784579241350933
1,0.861301437172191
0,0.44037271253728677
1,0.589178912199882
0,0.24646536484676412
0,0.48243922555272806
1,0.5077738164129348
0,0.42374370277139256
0,0.28750818744417944
1,0.6108574897972131
1,0.5125956667845839
0,0.4610235772312785
0,0.3743465851809426
1,0.5596333158902305
1,0.6722451408701915
0,0.3436232187891367
1,0.5477066284471573
0,0.2063749859228545
1,0.5207374623589934
0,0.4265237134611979
0,0.4554202996511207
1,0.6125333503487972
1,0.7762074415122698
0,0.4117529046218612
0,0.37911209393519313
0,0.419502447812152
0,0.40071265612618323
0,0.4767728105891186
1,0.5548408836093386
1,0.5807057597942576
1,0.5401378719716693
0,0.31658306387749463
0,0.30479164473435183
0,0.3158873731918551
1,0.8442580428784704
0,0.4468124552999127
0,0.22643243740578353
0,0.3743129166768885
0,0.40919225003483367
0,0.4232406988858659
0,0.48504423833231575
0,0.44479550798495937
1,0.514750497888588
0,0.4295530462014871
1,0.5834815609096201
0,0.3473443314692562
1,0.5221004240951426
1,0.6721958944099893
0,0.4992015628574512
1,0.5380468246103502
0,0.23653395437495267
0,0.37660422262534476
0,0.45185860360860325
0,0.34464139303704167
1,0.5276731793053143
0,0.4716346339594445
0,0.35689552011121367
0,0.4861353962826193
1,0.5928218886639889
0,0.30101806908381495
1,0.6708121455808035
1,0.5359268156018696
1,0.6117553999861743
1,0.5053177291321768
0,0.2795111539100887
0,0.30842578511172125
0,0.40222099278388107
0,0.28721043807596186
0,0.38413643214089
0,0.3518080258153023
1,0.535391660615969
0,0.34120632160429565
0,0.1604687564369954
1,0.7099010681682362
0,0.4397915979747193
0,0.464582638395171
0,0.3784160035766893
0,0.3494148064974527
1,0.715040381406317
0,0.35550586990514776
0,0.33158716646794806
0,0.39864111397400603
0,0.373440556835759
1,0.5692665521086637
1,0.5577808148981434
1,0.6162964411781635
1,0.5267447262562294
1,0.5560260646449257
1,0.5213339023638347
1,0.5712962783146651
0,0.4865655822308196
1,0.9464587762296515
1,0.6037859842181242
1,0.5266346530075399
1,0.6021052229619531
0,0.40970681754620575
1,0.5475622947506672
1,0.5083906953301889
1,0.7289837834126786
1,0.5300232581950567
1,0.6533696226761542
1,0.5373980621704573
0,0.09872349871773858
0,0.3098994750321012
1,0.6979540175431649
0,0.44984189815231845
1,0.6136027043464353
0,0.43501874359324616
0,0.35639444778404894
1,0.6095741814707851
0,0.22478657723962878
0,0.40089841168265006
1,0.616847888563422
0,0.4783366286025167
1,0.6656272747019197
1,0.5031154938612798
1,0.5079534510613202
1,0.5920992725178683
1,0.5954877282019008
0,0.36826718870436626
0,0.46067732975629366
0,0.3639355331876502
1,0.5417530007864135
0,0.24365045572434965
0,0.4632799667973141
1,0.5507736435506395
1,0.7895396785662842
0,0.16696030232811077
0,0.3232964218986741
1,0.7594701907034043
1,0.6060751077153544
0,0.346270946926827
1,0.8038960723019751
0,0.319206623138681
1,0.5788828200084926
0,0.4223704330677957
1,0.7939150286663188
0,0.3613798166522772
0,0.4171914391486733
0,0.3354268874907195
1,0.9239693882684903
1,0.6275681076096814
0,0.38476588157840297
1,0.5156060424803829
1,0.6969622329682188
0,0.49611374127685504
0,0.449756803811797
1,0.6619968894576216
1,0.5108159128306456
0,0.14444642581049208
0,0.29565132697244983
0,0.2939688226008189
0,0.46575164036167416
1,0.7398093970741344
0,0.2508519394869386
0,0.35320394757562207
0,0.38634233668611545
0,0.48139392214301185
1,0.7016650131061312
0,0.41146151225174393
1,0.5038093462890456
0,0.3702893040006916
1,0.5914895585936689
0,0.34270618616484755
0,0.32622014587448633
0,0.39324562256080386
0,0.2723469346737066
1,0.6223241969713281
0,0.43799443197148996
0,0.4428504171565061
0,0.42235951264308497
0,0.06957747719153577
1,0.5496805673675473
0,0.48018339938916543
1,0.5340059397318566
0,0.4799132137302848
1,0.5110647926644013
1,0.8462508776057688
0,0.4206171401619994
0,0.36335235997383314
1,0.9218029057302312
0,0.29892935131254295
0,0.3215850439473292
1,0.6957909454650963
1,0.6271370122705014
0,0.30628242680131607
0,0.25326601984854163
1,0.5491203142129918
1,0.7391431815745751
0,0.4359973789272289
0,0.15410146225329713
1,0.5149329656808967
0,0.33395306293224203
0,0.3845871101321574
0,0.4961953408799392
0,0.4813913990349125
0,0.47154203550233137
0,0.13707758407995474
0,0.412647797539309
0,0.3295522724540717
0,0.47858821271563584
1,0.6312543306026328
1,0.5298774868556216
1,0.5141962822998877
1,0.6868103974669333
0,0.41448308809664164
0,0.20361070426464642
1,0.5825174580687694
1,0.6673545793753765
1,0.5238395784819297
0,0.4404565454325872
0,0.3172753439019824
0,0.3023285039606781
1,0.5091524154731476
0,0.38197808596263405
1,0.6546345083066404
0,0.29553913881588195
0,0.4528792135189525
0,0.4617701318615749
0,0.30710544156919267
1,0.5064140977998838
0,0.11954501530710394
1,0.8915287442945742
0,0.3118478862835465
1,0.7149304186752898
0,0.24465565207291326
0,0.3921303542739287
1,0.7745036440467987
0,0.4655275683031249
0,0.42578183760422245
1,0.5467168399305686
1,0.6097882749127131
1,0.715002224311039
1,0.5422942175124446
0,0.4186221097671881
1,0.5799880348808735
1,0.65568957155655
0,0.4993577042280674
0,0.4163393521312014
1,0.7660026976718862
0,0.38151684151088344
1,0.5041236374110993
1,0.5449775516544901
1,0.5080172888469162
1,0.532645262587359
0,0.426101182488186
1,0.5882748105671612
0,0.4808055950076391
0,0.4368723234045676
0,0.36581871814190264
0,0.4796227152831599
0,0.4896016057115708
0,0.31668887484098385
0,0.17606240270774487
1,0.6398592944512524
0,0.4355866577368552
1,0.6762499129892954
0,0.4816641615682438
0,0.402930459509699
0,0.4956842229494552
0,0.35757556055451484
1,0.5691036299323077
1,0.5559089594502644
0,0.3199580091519064
0,0.2544676477195864
1,0.5381590303514746
1,0.7148832428425039
0,0.3994304918584614
0,0.4552719853198501
0,0.36139437535452956
0,0.4069933611567933
1,0.5456066648971891
1,0.6808976203246291
0,0.291994244214573
0,0.35201151322573065
0,0.39258650825207864
1,0.566456572809417
0,0.32389295042477284
0,0.4531933500293155
0,0.4613644750776125
1,0.5543943722250158
1,0.6076093173669067
0,0.32055462080788777
0,0.37188901414370995
0,0.2782340834313272
0,0.4886901843436517
0,0.20496538181135446
0,0.3150917050553577
0,0.26151795211490597
1,0.8896472346182474
1,0.5960223745994606
0,0.4706249595186143
0,0.30183510193757895
1,0.5228749341566918
0,0.3073403373075709
0,0.31120021357980737
0,0.29843590327789876
0,0.43060646929986435
0,0.32278340492891333
0,0.4590112831951814
0,0.4939329776412265
0,0.47483822484213983
0,0.3253988857485126
1,0.556858536786156
1,0.6268254240538044
0,0.38135262198370246
0,0.3522769838969378
1,0.6541670320966595
0,0.38777318870956284
0,0.36130542453217607
0,0.3311543064251488
0,0.44619865827862865
1,0.5313090127116551
1,0.60475882075309
0,0.42330822254705364
0,0.481351269868605
1,0.5032649660370395
0,0.31472048996568436
1,0.5892246654164407
1,0.5598446774095835
1,0.5796996885646821
0,0.39898566145078357
0,0.3158667138645179
1,0.5317007774149656
1,0.53843914951603
1,0.557856487650589
1,0.6005516618625039
1,0.6593231832307139
1,0.5129047625189381
0,0.4460797992073917
0,0.4960865254006301
0,0.37907376285312816
0,0.4783340978234696
1,0.544001706714428
0,0.3071032606223281
1,0.6528423700016472
0,0.19952510574983828
0,0.47689241219163553
1,0.6014934632051524
0,0.4013034954488928
1,0.5593206955273202
1,0.5979661470601513
0,0.3347877584335364
0,0.4127970883860597
0,0.4916283131562066
0,0.44335598035614215
0,0.3235879942861311
0,0.2551814245426433
1,0.5777608301286434
0,0.41772236336499813
1,0.6927403239525517
1,0.5278745560818616
0,0.2842583922614613
0,0.3320538724481233
1,0.7382826204708876
0,0.47631552452684134
1,0.7315946682775997
0,0.29629350748967287
0,0.3907642819859943
1,0.62932280611087
0,0.4733372084461414
1,0.6998875879431921
0,0.3899037468225822
0,0.4813681393552986
1,0.5111494317913569
1,0.6459441615561908
0,0.29166710881883795
0,0.36184076168187873
0,0.46160302461674557
0,0.40100809443755225
0,0.34056266197603613
1,0.5859993066999267
1,0.6475220815407257
0,0.47331778792633233
0,0.39342069017445724
1,0.5508625116450002
1,0.5313215263545806
0,0.3779808014637705
1,0.9055710975744176
1,0.5200099582137505
1,0.7691598023622773
0,0.45073100135335087
0,0.475714226164834
0,0.135489376816385
0,0.46962383688285547
0,0.16603500847682892
0,0.37274842206127146
0,0.18610633229137163
0,0.45976694773344984
0,0.47466325735787146
0,0.49162906017946495
1,0.6121852530244942
1,0.7465679609741125
0,0.38942733856540873
0,0.21080865806692853
0,0.3649815210055265
1,0.7961218363279724
0,0.4972910000830722
0,0.035381309137267614
1,0.6101411343956554
1,0.5090898126020027
1,0.7188392476388837
1,0.679485260999874
0,0.3270297549862156
0,0.30025612700389454
0,0.41420004457027493
0,0.336629850414556
1,0.6289342638269102
1,0.5088638357539673
1,0.7082452907214095
0,0.39067537926331175
0,0.448796114287303
0,0.4755545769802888
1,0.6781435399835153
0,0.23207796016912882
1,0.6195780031370942
0,0.2655980087665281
0,0.4545946601595432
0,0.3856999342287777
0,0.47947230000850966
1,0.73092007025749
1,0.6912423487621373
0,0.42589915557794067
0,0.26521917927062943
0,0.4460443323611336
1,0.7273969404999919
1,0.6379616708674609
0,0.2894161853831025
0,0.4345832321587439
0,0.2800447085467353
0,0.4239218705980738
0,0.3247155126165983
0,0.45698123302963095
1,0.8103798734496064
1,0.5704814648854144
0,0.22018166692156507
0,0.4815030113677064
0,0.23168913166637542
0,0.46608262182733834
1,0.5175719938057864
0,0.49826711200004153
0,0.48619837363175855
0,0.2845933393762311
0,0.23457852396161324
0,0.3356356655186261
0,0.3137649769835656
0,0.4593856082868398
1,0.6469711371207428
0,0.40853044368320135
1,0.5954264923120801
0,0.40028814469999047
0,0.3876200078820177
1,0.5508819881575656
0,0.22060361479427848
0,0.31058083358223343
0,0.27838879051932247
1,0.5534131843651054
0,0.45518618150714113
1,0.5329455116961335
0,0.35235399508742254
1,0.64790846014768
1,0.7043794853748906
0,0.40123764467907463
1,0.600553112780641
0,0.4297767879248354
0,0.3052196206931475
0,0.2905180537746355
0,0.3709469354810586
1,0.6986094011878605
0,0.26541678750512515
0,0.4532567601441692
0,0.29364252603163643
0,0.3663916374888782
1,0.5500496279678283
0,0.4481092960528139
0,0.4607605119664306
1,0.5245915644891456
1,0.5890279811421117
0,0.4923597522856345
0,0.4882505191931924
0,0.48477641985267245
0,0.46358346301135517
0,0.4059736854254518
1,0.5989125691311763
0,0.4039743983775845
0,0.18458794516349347
1,0.732642081330151
1,0.5027962156882883
1,0.5623934241104057
1,0.655354813203679
1,0.555312038063229
0,0.20119399529442017
0,0.4098052878091862
1,0.5331945727049671
1,0.6534314327935198
0,0.4120859331104573
0,0.2375391943494674
0,0.47794995841428606
0,0.3745976371087115
0,0.3420871870698287
0,0.41136447577831725
1,0.605293578735794
1,0.5165369271592142
0,0.2194851834043955
1,0.5388267334131068
0,0.3886892538511151
1,0.5464350218342918
0,0.4348244745617518
0,0.4504280995352287
0,0.3663680963900914
0,0.43461990621059227
1,0.5036222390646634
0,0.4312201835140576
0,0.2482342932327219
0,0.320676181989831
0,0.29950400621000317
0,0.28750406503661
0,0.2803510593222147
0,0.4295126511554817
0,0.28201652250323195
1,0.5104825946323315
0,0.13874952991721456
1,0.5571377603906845
0,0.4872391554993522
0,0.2102387213257561
0,0.43243212061853853
0,0.23295861729723222
0,0.4813049678083241
0,0.47676491923977843
0,0.3049351691578051
1,0.8052948028129127
1,0.552931352636654
0,0.37773651217395016
0,0.39452527546164123
0,0.2915152527914062
0,0.36930237805291927
0,0.4355954410208536
1,0.5790053518765136
0,0.3599192789574183
0,0.3779714869405238
0,0.27097172558509824
1,0.6931826476030304
0,0.42437875649377044
0,0.27572892747377087
0,0.35248739339244173
1,0.638133790125446
1,0.663782172519791
1,0.6293423032092085
1,0.5248043802724247
0,0.31175445474972957
1,0.5123316481702875
0,0.42884103980533794
0,0.46425123285230957
0,0.44897721207527086
0,0.2642063994618888
0,0.3684513059863675
0,0.23530365150686014
0,0.4862975489831657
1,0.7134420727755583
0,0.3399710206965097
1,0.5003811867276484
0,0.26781534528856504
0,0.455699940680438
0,0.3371116742241215
0,0.43823198844928934
1,0.6134098966207053
0,0.4185664016907623
1,0.6266896591324153
1,0.69660792134996
0,0.37966093910825793
0,0.42731705723059477
1,0.679422995191999
0,0.31437876438205414
0,0.32271051013129615
1,0.6668567438960742
1,0.558259486411671
0,0.4359373656443423
0,0.2280558643333156
0,0.4636909725342315
0,0.4139072142820867
0,0.35810271118501874
1,0.6908804040962563
1,0.5340778357408648
0,0.3014112540953792
0,0.3105475890280538
0,0.45276926846863275
0,0.4377233947650187
1,0.6168040730384935
1,0.5805260096931804
1,0.8177841623826896
1,0.5183908939818912
0,0.42269535546394954
1,0.5951508812119267
0,0.45866792524992644
0,0.31911545398880575
0,0.1289483972761581
1,0.5942872926401122
0,0.40833379697985706
0,0.4462174131098922
0,0.14503507593709333
0,0.32809353033530453
1,0.5234019078520358
1,0.6674017185526706
0,0.22174911907710143
0,0.13172387455982887
0,0.4171054915612888
0,0.23039509906474065
1,0.6167114257246222
0,0.4763111417646347
0,0.3839332097938304
1,0.5680175827716987
0,0.19591170800114782
0,0.4262467465403621
0,0.2673990475806195
0,0.35142713719523566
0,0.23359015556266896
0,0.3277244847991039
1,0.5369478457419388
0,0.34569304202940304
0,0.45607978818162676
0,0.43094556185413574
0,0.35329252923790216
1,0.6806474181992903
0,0.16287386154716837
0,0.4410363899433332
1,0.7182123866847512
0,0.46161630839546114
0,0.10064744620167712
0,0.42030735557784393
1,0.5395415066671817
0,0.46706887137212727
0,0.24173853792185887
0,0.22506800000479354
0,0.3005458763634917
1,0.720653862468234
1,0.6345919438865638
0,0.2047595269773146
1,0.5135635974498122
1,0.5276967356722801
1,0.5141441978496597
0,0.4071588645973466
0,0.20554213053931217
1,0.6936658516509252
0,0.3673310477046704
0,0.45802521585717204
0,0.23606067888594942
0,0.19294183455298128
0,0.18643558853702605
1,0.8064109124930889
0,0.4607247855393642
0,0.3341427101482805
1,0.8010975139585236
0,0.45587777766502363
1,0.6996233534159266
0,0.159801698596862
1,0.5161896198725514
0,0.49243713352998764
0,0.3376244382021558
0,0.23748040016770525
0,0.42869331188884585
0,0.3298552387943433
1,0.5134025887470586
0,0.299074531347868
0,0.33093084484170143
0,0.30445268209096377
1,0.5280483546852871
0,0.32773514468718
0,0.4986845588534784
0,0.30866291288753106
0,0.27347571162657797
0,0.316770991290552
1,0.7231364257826218
1,0.5014885613553891
0,0.4253934252442124
0,0.38427705178511307
0,0.4669396504986841
0,0.2452944480780229
1,0.5777371859840316
0,0.4512962442698163
1,0.809263233832194
1,0.5129348419982264
1,0.6068192503773887
1,0.5426083492882545
0,0.30433598324458416
1,0.5929088839147669
0,0.3283317607305065
1,0.5880399859786772
0,0.26572209442828887
0,0.3626627867486664
1,0.6944399210937131
0,0.49167409263704376
0,0.4445277728523114
0,0.43527066661045966
0,0.18373049031860755
0,0.2578516072352075
1,0.5564419771253414
0,0.48125326027909754
0,0.2937481069505598
0,0.2059609945586344
0,0.44412228609874066
1,0.6572787088674641
0,0.16349969927499464
0,0.2813639016420839
0,0.34034631538237275
0,0.3948653350486463
0,0.31747168447747476
1,0.5721922004798877
1,0.8166536318853824
0,0.3787985467353067
0,0.3637407686604156
1,0.5837464616861805
1,0.6214026633473353
0,0.381903119017172
0,0.28306726151396927
0,0.3660707269596317
0,0.24416393391509528
0,0.4609581342971258
1,0.535937187125054
1,0.7109218883288946
0,0.49491952404945544
0,0.32894096019840585
1,0.6088802384978296
0,0.29456112570924675
1,0.6218233735858333
1,0.718083147025895
1,0.6229373010122591
0,0.3639856368886657
0,0.01689372956598116
0,0.32869732623108844
0,0.12698766204778378
0,0.21887238998907438
0,0.1836098106329455
0,0.47984783303636513
0,0.33935919104235
1,0.5834945380526372
0,0.45249124024485554
0,0.2856903856499675
0,0.4608932613778794
0,0.25494122748770087
0,0.37731559466661363
0,0.39589307640363847
0,0.45796534821139423
0,0.39515322453609786
1,0.5348301510417142
0,0.32129442028228544
0,0.23203718082362867
0,0.4585769406516158
0,0.3337185005246172
1,0.6315150849471581
0,0.4089463223017708
0,0.20217231453378345
0,0.3761049977738767
0,0.4673231562879766
1,0.6968896473669375
1,0.521134032309967
1,0.5238735976268943
0,0.3308410553314808
1,0.5983945583628973
0,0.24875939851255136
1,0.5655421697254769
1,0.7591669104025949
0,0.10216108745252496
0,0.4935132555543366
0,0.34349433061452506
0,0.46214096929431886
0,0.3357258121967195
1,0.5950429804263139
1,0.5235737764716456
0,0.4778039601775124
0,0.3272531413378427
